9;Micro;0.13026529;b=bit(3)+bit(4)+bit(1);
10;Micro;41.18719100;l=l1/l2;
11;Micro;1.77366456;l=l1+l2;
12;Micro;6.13466358;l=l1*l2;
13;Micro;31.41706466;fl=fl1/fl2;
14;Micro;0.76258525;dbl=1.23;
15;Micro;26.52640151;dbl=dbl1/dbl2;
16;Micro;9.26686668;dbl=dbl1*dbl2;
17;Micro;8.00678443;dbl=dbl1+dbl2;
18;Micro;189.44036865;dbl=pow();
19;Micro;149.47918701;dbl=log(dbl2);
20;Micro;25.13333320;dbl=sqrt(dbl1);
21;Micro;133.81881713;dbl=tan(dbl1);
22;Micro;104.87400054;dbl=sin(dbl1);
23;Micro;6.32314777;digitalWrite(9,0);
24;Micro;6.45058488;digitalWrite(9,1);
25;Micro;0.12667728;PORTB=PORTB|2;
26;Micro;0.37944955;bool1=PORTB&4;
27;Micro;4.80332517;digitalRead();
28;Micro;110.80853271;analogRead();
29;Micro;92.81747436;b random();
30;Micro;92.34066772;l random();
31;Micro;0.71906509;b min();
32;Micro;1.01526546;if(dbl1<dbl2);;
33;Micro;0.25658521;if(b1<b2);;
34;Micro;1.14170503;abs(int);
35;Micro;1.23222529;constrain(int);
36;Micro;0.71914510;if(b1<b2)..;
37;Micro;0.25300145;fRetByte();
38;Micro;0.50586152;fRetInt();
39;Micro;1.01142132;fRetDbl();
40;Micro;4.18335771;fRetLong();
0;Micro;0.01327467;dummy;
1;Micro;5.43895864;b=b1/b2;
2;Micro;0.63583683;b=b1*b2;
3;Micro;0.44651737;b=b1+b2;
4;Micro;0.13007731;b=gl. var;
5;Micro;0.13095729;b=23;
6;Micro;0.38335731;b=b1 << 4;
7;Micro;0.31955742;b=b1 & 0x01;
8;Micro;0.13095726;b=bit(3);
9;Micro;0.13003724;b=bit(3)+bit(4)+bit(1);
10;Micro;41.14253234;l=l1/l2;
11;Micro;1.77355632;l=l1+l2;
12;Micro;6.13467645;l=l1*l2;
13;Micro;31.14108085;fl=fl1/fl2;
14;Micro;0.76247739;dbl=1.23;
15;Micro;25.82641601;dbl=dbl1/dbl2;
16;Micro;9.15279579;dbl=dbl1*dbl2;
